149252961|TYC 8879-98-1|*|11.87|10.9|||2MASS J05295746-6009041, GSC 08879-00098, TYC 8879-98-1, Gaia DR1 4759620153984490112, Gaia DR2 4759620158280409088
149346418|* bet Dor|cC*|4.58|3.76|3.55|0.15|
149473467|V* AV Dor|bL*|10.11|9.68||0.22|
149573659|TYC 8892-1420-1|*|12.51|12.05||0.19|
149600376|TYC 8896-810-1|*|11.69|11.17||0.12|
149629043|CRTS J054959.3-630336|EB*||12.96||0.52|
149861542|V* GW Eri|Al*|5.96|5.8|5.64|1.06|
149926346|V* V1092 Tau|BY*|12.61|11.51|10.92|0.61|
150101472|CPD-63 530|*|11.2|10.43||0.68|
150101476|TYC 8897-455-1|*|11.81|11.35||0.2|
150101799|||||||
150143137|HD 43199|*|7.81|7.46||0.58|
150187916|HD 43957|Ro*|8.88|8.288||1.34|
150300654|TYC 8894-262-1|SB*|11.58|10.95|||TIC 150300654, 2MASS J06213093-6034462, GSC 08894-00262, TYC 8894-262-1, Gaia DR2 5481758504683489920
150357064|TYC 8902-1379-1|*|12.01|11.35||0.55|
150357290|TYC 8902-1395-1|*|11.8|11.08|10.62|0.31|
150361911|HD 46011|*|9.2|8.73|||2MASS J06260885-6433111, CD-64 217, CPC 21 1183, CPD-64 562, GSC 08902-01567, HD 46011, HIC 30624, HIP 30624, PPM 355390, SRS 19007, TYC 8902-1567-1, Gaia DR1 5476975349927912192, Gaia DR2 5476975349927912192
150429807|TYC 8898-1548-1|PM*|11.07|10.26|||2MASS J06281463-6231446, GSC 08898-01548, TYC 8898-1548-1, Gaia DR1 5478130249454838528, Gaia DR2 5478130253750687872
150437899|HD 46730|PM*|6.596|6.262||0.93|
150440860|TYC 8894-1847-1|*|10.981|10.615||0.13|
150442264|V* AE Pic|bL*|5.99|6.144||0.23|
150443185|V* RX Pic|Al*|9.85|9.66|||CPD-63 590, GSC 08898-00763, HD 46919, TYC 8898-763-1, SAO 249576, PPM 355455, CD-63 255, V* RX Pic, RAVE J063128.3-633207, 2MASS J06312829-6332073, Gaia DR1 5477159243247419264, Gaia DR2 5477159247544461312
151826930|CD-36 7031|PM*|10.33|9.5||3.45|
152223725|V* VY Mic|Al*|9.826|9.54|9.56||ASAS J204907-3343.9, CD-34 14646, CPC 17 11362, CPD-34 8796, GSC 07461-01430, HD 198103, PPM 300648, SAO 212461, SV* BV 613, TYC 7461-1430-1, V* VY Mic, 2MASS J20490707-3343543, RAVE J204907.1-334354, Gaia DR1 6780057294978992128, uvby98 100198103, GEN# +1.00198103, Gaia DR2 6780057299276674816
152507230|V* SY Hor|WU*|11.96|11.36|11.141||USNO-B1.0 0435-00033270, 2MASS J04141836-4626571, CD-46 1350, CSV 392, GSC 08068-01275, SV* SON 4832, TYC 8068-1275-1, V* SY Hor, RAVE J041418.4-462657, UCAC4 218-004328, 1SWASP J041418.36-462657.1, Gaia DR1 4837289895888166528, Gaia DR2 4837289900184985728
153166843|TYC 6499-593-1|EB*|11.58|11.13|||CRTS J055829.3-274917, TYC 6499-593-1, 2MASS J05582925-2749198, Gaia DR1 2909846321634486912, Gaia DR2 2909846360292049920
153742549|CD-44 1556|*|10.88|10.21||0.2|
153991851|V* RU UMi|EB*|10.39|10.04|||TYC 4402-504-1, [GGM2006] 966749, 2MASS J13385680+6948111, BD+70 751, SV* BV 343, V* RU UMi, Gaia DR1 1686621699950649344, Gaia DR2 1686621699950649344
154067797|BD+67 803|EB*|10.22|9.68|||V* V462 Dra, AG+66 624, BD+67 803, GSC 04177-00901, PPM 18753, TYC 4177-901-1, 2MASS J13495623+6628276, Gaia DR1 1672152092569285120, Gaia DR2 1672152096865024512
154222671|LP 132-79|Ro*|12.4|11.16||2.23|
154339231|LSPM J0636+7251|PM*|||||2MASS J06363806+7251459, LSPM J0636+7251, ASCC 21459, GSC 04366-00427, TYC 4366-427-1, USNO-B1.0 1628-00071974, Gaia DR1 1113446116592037504, Gaia DR2 1113446116592037504
154511165|V* MZ Dra|Al*|12.1|12.36||0.36|
155540827|V* BN Scl|Al*|9.4|8.94|||Gaia DR1 6605412998327202048, CD-30 19438, CPC 17 12479, CPD-30 6698, GSC 07506-00771, HD 218369, HIC 114206, HIP 114206, PPM 303400, SAO 214330, TYC 7506-771-1, V* BN Scl, 2MASS J23074274-3013599, Gaia DR2 6605413002622194304
155884454|||||||
155915231|V* MR Boo|bL*|11.46|10.98||0.27|
156067195|G 179-55|PM*|15.2|13.61|13.246|4.94|
156074324|TYC 3490-591-1|*|11.68|11||0.59|
156758188|HD 50783|*|9.65|9.22|||2MASS J06530065-3640495, CD-36 3204, CPC 18 2684, CPD-36 1084, GSC 07100-01309, HD 50783, PPM 283232, SAO 197312, TYC 7100-1309-1, Gaia DR1 5578126021636526848, Gaia DR2 5578126025934426112
156758257|CD-36 3202|Ro*|11.88|11.22|||CD-36 3202, TYC 7100-2112-1, 1RXS J065247.2-363601, 2MASS J06524674-3636169, 1SWASP J065246.73-363617.0, ASAS J065247-3636.3, ASAS J065247-3635.9, Gaia DR1 5578127396025945856, Gaia DR2 5578127400323942016
156832130|HD 46998|PM*|9.77|9.41||0.88|
157018051|HD 105021|SB*|9.76|9.22|||Pul -3 870144, SBC9 1884, AG+21 1268, AGKR 10838, BD+21 2389, GSC 01444-01237, HD 105021, HIC 58973, HIP 58973, PPM 101631, SAO 82127, TYC 1444-1237-1, YZ 21 4437, 2MASS J12053165+2100014, Gaia DR1 3999767562316731520, Gaia DR2 3999767566612543616
157273321|V* IO UMa|Al*|8.44|8.21|||SBC9 3610, AG+59 896, AGKR 11856, BD+60 1456, GC 17945, GEN# +1.00115268, GSC 03849-00373, HD 115268, HIC 64636, HIP 64636, PMC 90-93 3703, PPM 33939, SAO 28690, TYC 3849-373-1, UBV 11992, UBV M 19207, V* IO UMa, 2MASS J13145447+5917443, Gaia DR1 1567133167155228416, Gaia DR2 1567133171450548480
157788279|BD-13 3395|*|11.11|10.47|||BD-13 3395, GSC 05515-00134, PPM 224582, TYC 5515-134-1, 2MASS J11332203-1427400, Gaia DR2 3560884237525688448
157889314|V* V667 Lyr|Al*|12.03|11.8||0.09|
157968186|V* AD Boo|bL*|9.95|9.44||0.36|
158016784|V* GL Boo|Al*|11.7|10.87||0.36|
158183591|TYC 1572-794-1|V*?|11.95|11.22|||GSC 01572-00794, UCAC2 38103376, 2MASS J18165275+1757032, GSC2 N0202023435, TYC 1572-794-1, USNO-B1.0 1079-00381773, 1RXS J181654.3+175713, Gaia DR1 4523294491968634880, Gaia DR2 4523294491968634880
158218818|ROTSE1 J190559.56+430748.7|EB*||12.489||0.31|
158276780|KIC 7740302|bL*||12.028||0.1|
158321843|[DCO2008] T-Lyr1-17236|Al*|16.11|14.37|14.41|0.5|
158334003|CD-40 6359|*|10.29|9.99|||CD-40 6359, CF 8381, CPD-40 4804, GSC 07728-00198, PPM 315809, TYC 7728-198-1, 2MASS J10523209-4050346, Gaia DR1 5393168202837102080, Gaia DR2 5393168207132380800
158366841|HD 341911|*|12.23|11.56||0.4|
158450472|TYC 7728-1647-1|*|13.2|12.58|||TYC 7728-1647-1, 2MASS J10550640-3950402, Gaia DR1 5393327494585619584, Gaia DR2 5393327498882107264
158579379|BD+59 1613|PM*|9.63|9.14|||AG+59 980, BD+59 1613, GSC 03867-00802, PPM 34719, TYC 3867-802-1, 2MASS J14512366+5909040, Gaia DR1 1617361916328414336, Gaia DR2 1617361920624734464
158849879|EXSS 1757.6+2359|X||||15.1|
159105713|TYC 3133-180-1|WU*|11.96|11.94||0.06|
159150734|HD 128207|*|5.624|5.736|||CD-39 9050, CPC 18 7087, CPD-39 6374, GC 19682, GCRV 8502, GEN# +1.00128207, GSC 07810-02617, HD 128207, HIC 71453, HIP 71453, HR 5449, PPM 319701, SAO 205751, SKY# 26575, TD1 17580, TYC 7810-2617-1, UBV 12737, uvby98 100128207, 2MASS J14364413-4012416, WEB 12327, Gaia DR2 6104959942962995840
159208074|HD 126878|*|9.059|8.64||0.06|
159444225|KIC 7440742|EB*||||0.06|
159464498|TYC 4575-84-1|*|10.63|10.24|||2MASS J16192092+7854505, GSC 04575-00084, TYC 4575-84-1, Gaia DR1 1707894604248447616, Gaia DR2 1707894608543871360
159502560|BD+79 499|Em*|9.28|9.36||0.07|
159510983|RX J163216.6+775411|EB*|13.1|12.067|12|0.39|
159628659|2MASS J14404184+6027472|EB*||||0.18|
159723646|V* V2281 Cyg|bL*|12.55|12.11||0.12|
159854359|RX J1547.1+5302|EB*|10.89|10.05||0.54|
159871619|SDSS J155028.63+531425.4|QSO|||19.889||Gaia DR2 1597110767571254016, SDSS J155028.63+531425.4
160199003|2MASS J12381374-5327545|PM*|15.13||12.86|5.96|
160328766|V* AW Col|Al*|8.284|8||0.22|
160585813|TYC 4425-1365-1|*|12.08|11.61|||TYC 4425-1365-1, 2MASS J16131542+7252211, Gaia DR1 1654441227988260352, Gaia DR2 1654441232284116480
160618494|BD+75 597|*|9.96|9.42|||AG+75 676, BD+75 597, GSC 04425-01973, PPM 9204, SAO 8518, TYC 4425-1973-1, [ATZ98] E017, [CJ92] SA 6 40, 1RXS J162523.3+745539, RX J1625.3+7455, Gaia DR1 1703048609827920896, Gaia DR2 1703048614123719424
160704414|HD 133937|*|5.701|5.82||0.47|
160991022|TYC 8367-1790-1|*|11.73|11.2|||GSC 08367-01790, TYC 8367-1790-1, 2MASS J18244318-4915252, Gaia DR2 6703313002570976640
161083755|TYC 8371-1956-1|*|12.62|11.6||0.61|
161638713|HD 273380|PM*|11.17|10.41||0.83|
161687311|V* FX Dra|bL*|9.42|9.35||0.12|
161744580|V* V343 Dra|Al*|12.2|||0.33|
163377314|HD 100513|*|8.35|8.16|||CCDM J11337-4632AB, CD-45 7086, CPC 0 9618, CPD-45 5518, GEN# +1.00100513J, GSC 08214-01315, HD 100513, HIC 56397, HIP 56397, IDS 11289-4559 AB, PPM 316519, SAO 222865, TYC 8214-1315-1, 2MASS J11334397-4631588, WDS J11337-4632AB, ** DON 489AB, Gaia DR1 5375237264131492352, Gaia DR2 5375237264131492352
164544018|HD 193978|*|9.87|9.38||0.32|
164554097|KIC 8413478|*||||0.04|
164646288|TYC 3127-1399-1|bL*|10.96|10.51||0.09|
164677806|ROTSE1 J185735.99+450752.5|EB*|12.63|11.83|11.37|0.1|
164782264|[DCO2008] T-Lyr1-02407|WU*|12.02|11.43|11.085|0.22|
164886585|Kepler-1661b|Pl||||0.43|
165147482|HD 41822|*|8.86|8.48|||2MASS J06051449-4227430, CD-42 2328, CPC 0 3317, CPD-42 823, GSC 07619-01161, HD 41822, HIC 28838, HIP 28838, PPM 310396, SAO 217710, TYC 7619-1161-1, uvby98 100041822, Gaia DR1 5572142548077517312, GEN# +1.00041822, Gaia DR2 5572142548077517312
165456443|HD 104186|EB*|9.76|9.49|9.772||CD-35 7600, CPC 18 5652, CPD-35 5087, GSC 07230-00745, HD 104186, PPM 289611, SAO 203020, TYC 7230-745-1, 2MASS J11595138-3608538, Renson 30110, RAVE J115951.4-360854, Gaia DR1 3460989032002041472, Gaia DR2 3460989036299055104
165626871|TYC 3871-268-1|PM*|11.24|10.53|||GSC 03871-00268, TYC 3871-268-1, 2MASS J15120849+5555096, Gaia DR1 1600807325663242624, Gaia DR2 1600807325663242624
165721304|HD 137703|PM*|9.23|8.55|||AG+57 995, BD+58 1568, GSC 03875-01303, HD 137703, HIC 75431, HIP 75431, PPM 34968, SAO 29518, TYC 3875-1303-1, YZ 57 8362, uvby98 100137703, 2MASS J15243913+5744576, Gaia DR1 1602586404200411392, GEN# +1.00137703, Gaia DR2 1602586408492548864
165991532|* alf Dra|SB*|3.64|3.68|||PLX 3209, SBC9 800, * 11 Dra, * alf Dra, AG+64 666, BD+65 978, FK5 521, GC 19019, GCRV 8269, GEN# +1.00123299, GSC 04174-01262, HD 123299, HGAM 627, HIC 68756, HIP 68756, HR 5291, IRAS 14030+6436, JP11 2470, N30 3202, NAME Thuban, PMC 90-93 371, PPM 18861, ROT 2029, SAO 16273, SBC7 507, SKY# 25766, TD1 17263, TYC 4174-1262-1, UBV 12463, UBV M 19972, [HFE83] 1003, uvby98 100123299, 2MASS J14042335+6422331, PLX 3209.00, Renson 35350, 1RXS J140424.4+642233, WEB 12028, Gaia DR2 1667976701458550400
166074503|V* IV UMa|El*|9.3|8.93|||AG+61 848, BD+61 1415, GSC 04172-00370, HD 125074, HIC 69627, HIP 69627, PPM 18927, SAO 16316, TYC 4172-370-1, V* IV UMa, uvby98 100125074, 2MASS J14150170+6118040, Gaia DR1 1660622029525278336, GEN# +1.00125074, Gaia DR2 1660622029525278336
166319733|RAVE J134643.4-374600|*|13.173|12.525|12.18|0.59|
166803688|CD-31 1574|*|10.8|9.62|||2MASS J03514090-3132121, CD-31 1574, CPC 17 1397, CPD-31 448, GSC 07029-01204, PPM 279546, SAO 194586, TYC 7029-1204-1, Gaia DR1 4886763589811810176, Gaia DR2 4886763594107488768
166833476|CD-34 1456|*|10.6|10.14|||2MASS J03535679-3414346, CD-34 1456, CPD-34 411, GSC 07032-01297, PPM 279588, TYC 7032-1297-1, RAVE J035356.8-341435, Gaia DR1 4859160350395733504, Gaia DR2 4859160354692198528
166874908|CD-31 1621|EB*|10.505|10.331|||2MASS J03583832-3116382, USNO-B1.0 0587-00041478, CD-31 1621, CPC 17 1444, CPD-31 462, GSC 07029-01118, PPM 279682, SAO 194664, TYC 7029-1118-1, RAVE J035838.3-311638, DENIS J035838.3-311638, 1SWASP J035838.33-311638.3, Gaia DR2 4886656357364384384
166933255|HD 25419|*|9.37|9.06|||2MASS J04010628-3235220, CD-32 1569, CPC 17 1459, CPD-32 451, GSC 07033-00179, HD 25419, HIC 18760, HIP 18760, PPM 279735, SAO 194696, TYC 7033-179-1, Gaia DR1 4883467975505715840, Gaia DR2 4883467979802377984
166968742|2MASS J04013874-3127472|*||||1.24|
166969516|1RXS J061842.1-662153|*||||0.24|
167005326|LEDA 276158|G|||||LEDA 276158
167086201|CD-67 435|bL*|10.34|9.586||0.29|
167123437|LEDA 308619|G|||||LEDA 308619
167201539|TYC 9177-541-1|*|11.93|11.52|||EBLM J0627-67, TYC 9177-541-1, 2MASS J06273139-6746189, Gaia DR1 5280290689861597696, Gaia DR2 5280290694161913472
167251459|||||||
167303776|TYC 9177-371-1|*|11.52|11.066|10.954||2MASS J06315747-6809073, GSC 09177-00371, TYC 9177-371-1, RAVE J063157.5-680908, USNO-B1.0 0218-00124635, DENIS J063157.5-680907, Gaia DR1 5280227571024086528, Gaia DR2 5280227575322856448
167524561|HD 49078B|*|11.34|10.62||0.26|
167526485|CD-60 1544|*|10.6|10.11|||EBLM J0642-60, 2MASS J06420334-6040130, CD-60 1544, CPD-60 693, GSC 08895-01196, PPM 355564, TYC 8895-1196-1, Gaia DR1 5480074048573526912, Gaia DR2 5480074052870284160
167554898|CD-60 1562|*|10.59|10.09|||EBLM J0645-61, 2MASS J06451579-6105294, CD-60 1562, CPC 20.1 1622, CPD-60 698, GSC 08895-01822, PPM 776401, TYC 8895-1822-1, Gaia DR1 5479806729808007552, Gaia DR2 5479806729808007552
167656297|CRTS J064955.1-600412|LP*||16.46||70.62|
167673218|V* AY Col|Al*|11.29|10.53|||2MASS J05190840-3740311, CD-37 2136, CPD-37 666, GSC 07588-00403, PPM 738515, TYC 7588-403-1, CD-37 2126, 1RXS J051909.0-374026, V* AY Col, ASAS J051908-3740.4, RAVE J051908.4-374031, Gaia DR1 4819940495756063872, Gaia DR2 4819940495756063872
167692429|TYC 8899-18-1|*|11.38|10.87|||TIC 167692429, 2MASS J06505184-6325519, GSC 08899-00018, TYC 8899-18-1, Gaia DR1 5286334086804980608, Gaia DR2 5286334086804980608
167717848|CD-39 1935|bL*|11.9|10.84||0.14|
167717852|UCAC2 14975036|PM*|13.34|12.34|12.09|0.95|
167719897|TYC 8920-1163-1|PM*|11.62|11.01|||2MASS J06525950-6542238, GSC 08920-01163, TYC 8920-1163-1, Gaia DR1 5285023228425715968, Gaia DR2 5285023232722001024
167747439|TYC 7599-1269-1|*|11.12|10.671|10.569||RAVE J052354.2-401753, TYC 7599-1269-1, GSC 07599-01269, UCAC2 14543506, UCAC3 100-14788, 2MASS J05235421-4017533, USNO-B1.0 0497-00048826, DENIS J052354.2-401753, Gaia DR1 4807365484347498112, Gaia DR2 4807365488644341504
167756615|HD 35649|*|10.23|9.67||0.18|
167792080|TYC 8912-693-1|*|13.12|12.66|||TYC 8912-693-1, 2MASS J06563150-6306474, Gaia DR1 5286355011885348096, Gaia DR2 5286355016182207104
167891342|TYC 8912-1478-1|*|12.83|12.23||0.17|
168191566|WISEA J064554.20-034641.3|PM*||||1.63|
168674931|V* GT Eri|Al*|8.9|8.59||0.8|
168675489|CD-34 1506|EB*|10.45|10.1|||ASAS J040455-3351.8, 2MASS J04045515-3351473, CD-34 1506, CPC 17 1488, CPD-34 429, GSC 07033-01456, PPM 279815, SAO 194744, TYC 7033-1456-1, NSVS 17650584, Gaia DR1 4882303523972578432, Gaia DR2 4882303523972578432
168696027|CD-31 1688|*|10.79|10.07|||2MASS J04055223-3138382, CD-31 1688, CPC 17 1495, CPD-31 490, GSC 07030-00076, PPM 279835, SAO 194757, TYC 7030-76-1, 1RXS J040551.5-313831, Gaia DR1 4883908914027973888, Gaia DR2 4883908918324964992
168697816|CPD-35 430|*|11.02|10.576||0.6|
169168102|V* LO Hya|Al*|6.755|6.41||0.16|
169316288|CD-28 15883|PM*|10.6|10.07|||CD-28 15883, CPD-28 6939, GSC 06884-01091, PPM 735279, TYC 6884-1091-1, 2MASS J19300212-2757244, Gaia DR2 6764887474789582080
169532543|V* RR Lep|bL*|10.29|10.14|||2MASS J05121050-1311585, AN 28.1931, BD-13 1086, GSC 05342-00258, HD 33789, PPM 215422, SAO 150220, TYC 5342-258-1, V* RR Lep, YZC 11 1355, Gaia DR1 2988525793171111168, uvby98 100033789, GEN# +1.00033789, Gaia DR2 2988525797467488256
169573910|V* V5572 Sgr|Al*|7.615|7.62|||CD-28 15917, CPD-28 6948, GC 26958, GSC 06888-02186, HD 183764, NSV 12107, PPM 269920, SAO 188244, SKY# 36408, SV* BV 561, TD1 24840, TYC 6888-2186-1, YZ 118 12782, 2MASS J19320314-2812447, V* V5572 Sgr, UCAC2 20276242, EPIC 213809117, Gaia DR1 6764678391481304704, Gaia DR2 6764678395781277056
169662927|HD 65740|*|8.47|8.21||0.05|
170246850|KOI-6678|Al*||||0.03|
170265784|HD 67327|*|10.785|9.632|9.431||BD-08 2228, GSC 05413-01765, HD 67327, PPM 190998, SAO 135524, TYC 5413-1765-1, YZ 98 3070, 2MASS J08071006-0825477, RAVE J080710.1-082548, Gaia DR1 3039562236713549568, Gaia DR2 3039562241013196544
170516068|HD 107247|PM*|10|9.6||0.96|
170729895|HD 28913|*|8.15|8.1||0.06|
172742334|TYC 6529-2778-1|*|12.82|12.49||0.09|
173038281|HD 49816|*|10.57|10.09||0.48|
173077938|HD 58515|*|8.78|8.42||0.06|
173432542|SCR J0728-3556|PM*|16.78||14.57|5|
175182754|HD 62737|SB*|8.03|8.05||0.14|
175302441|HD 62961|*|8.146|8.105|||2MASS J07444390-3901146, Cl* NGC 2451 W 227, Cl* NGC 2451 PKB 718, CD-38 3611, CEL 2011, CPC 18 3249, CPD-38 1575, GEN# +2.24510249, GSC 07645-02258, HD 62961, NGC 2451 249, PPM 740381, TYC 7645-2258-1, UBV 7482, UBV M 32867, uvby98 224510249, Gaia DR1 5538598819139552768, Gaia DR2 5538598819139552768
175400938|HD 118673|*|10.224|9.67|9.34|0.4|
175402069|V* NY Vir|HS*|13.43|13.66|13.75|0.21|
176252796|CPD-22 3141|*|10.73|9.82|||CPD-22 3141, GSC 06555-00614, PPM 728284, TYC 6555-614-1, 2MASS J08071532-2313530, Gaia DR1 5698944138867943168, Gaia DR2 5698944143172124800
176406202|TYC 4772-392-1|*|11.99|11.61||0.25|
176910080|BD-08 3302|**|9.2|||0.53|
177077475|TYC 9182-1077-1|*|11.7|11.02||0.26|
177258700|TYC 9190-911-1|*|11.72|11.34|||2MASS J06485989-7321504, GSC 09190-00911, TYC 9190-911-1, Gaia DR1 5262387548185794048, Gaia DR2 5262387552482092800
177308817|TYC 9190-619-1|*|12.79|12.05|||TYC 9190-619-1
177310620|2MASS J06533345-7657000|PM*|18.45||||2MASS J06533345-7657000, SCR J0653-7657, Gaia DR2 5212677188681435136
177441630|HD 54195|*|9.44|9.52||0.06|
177961519|HD 59981|a2*|9.75|9.72|||BD-05 2156, GSC 04838-01108, HD 59981, TYC 4838-1108-1, 2MASS J07321622-0529012, Renson 16387, Gaia DR1 3055596139903494400, Gaia DR2 3055596144206064896
178171080|HD 18047|*|8.29|8.41||0.06|
178242590|TYC 5885-285-1|*|12.23|11.99|||TYC 5885-285-1, 2MASS J03563785-1814148, Gaia DR1 5095493537198244480, Gaia DR2 5095493541495422592
178284730|BD-20 761b|Pl||||0.43|
178352046|TYC 6456-340-1|PM*|12.54|12|||TYC 6456-340-1, 2MASS J04071763-2338409, Gaia DR1 5089193782247689344, Gaia DR2 5089193786544441216
178858648|CD-28 1554|*|10.362|9.93|9.8|0.21|
178938437|V* HN Eri|WU*|8.93|8.68|9.443|0.3|
179040607|||||||
179295564|TYC 6070-990-1|PM*|11.29|10.76|||GSC 06070-00990, TYC 6070-990-1, 2MASS J10375501-2005530, Gaia DR2 3554513701515072640
179368346|1SWASP J140726.61-383538.8|EB*||11.504|11.359|0.73|
179623765|TYC 7804-1669-1|*|11.81|10.94|||TYC 7804-1669-1, 2MASS J14123613-3830460, Gaia DR1 6117263130182717440, Gaia DR2 6117263134483442304
179637067|||||||
179637488|||||||
180412528|L 26-86|**|14.24|12.79|12.4|0|
181062415|HD 100493|**|||6.8|0.24|
189349514|TYC 6613-497-1|*|11.22|10.65|||GSC 06613-00497, TYC 6613-497-1, 2MASS J09291892-2937414, Gaia DR1 5633311472308300928, Gaia DR2 5633311476605300992
193774939|V* V338 Her|Al*|10.47|10.2||0.26|
193831684|||||||
193948188|BD+51 1991|*|11.06|10.52|||AG+50 1084, BD+51 1991, GSC 03488-00532, PPM 34901, TYC 3488-532-1, 2MASS J15155979+5031394, Gaia DR1 1589680852105698176, Gaia DR2 1589680852105698176
193971913|HD 136511|SB*|10.28|9.84|||TIC 193971913, ADS 9587 AB, AG+53 993, BD+54 1739, CCDM J15187+5334AB, HD 136511, IDS 15159+5355 AB, PPM 34917, SAO 29478, YZ 53 4727, 2MASS J15184324+5333388, WDS J15187+5334AB, ** ES 740AB, TYC 3868-792-1, Gaia DR1 1599434413597269632, Gaia DR2 1599434413597269632
193994472|TYC 3485-917-1|*|13.28|12.16||0.26|
194025647|||||||
196815186|LP 151-21|PM*|19||16.2|3.08|
196920546|[DCO2008] T-And0-03526|EB*|13.92||11.9|0.37|
197933923|V* UX Ret|EB*|8.87|8.42|||2MASS J03573397-5421264, CD-54 758, CPC 19 1213, CPD-54 611, GSC 08501-01142, HD 25210, HIC 18517, HIP 18517, NSV 1428, PPM 333078, SAO 233340, SKY# 6050, SRS 5430, SV* BV 607, TYC 8501-1142-1, V* UX Ret, [BBW2000] FD 80, uvby98 100025210, RAVE J035734.0-542127, Gaia DR1 4731791308526464256, GEN# +1.00025210, Gaia DR2 4731791312823017728
198006960|HD 25615|*|9.85|9.44||0.62|
198011271|TYC 8504-1018-1|*|12.19|11.5|||RAVE J040237.1-550228, 2MASS J04023712-5502275, USNO-B1.0 0349-00029778, TYC 8504-1018-1, Gaia DR1 4683659912142858752, Gaia DR2 4683659912142858752
198037741|HD 26306|*|9.08|8.78||0.62|
198076334|HD 27221|*|9.42|8.79||0.23|
198109209|BD+47 2107|*|10.53|10.2|||AG+47 1041, BD+47 2107, GSC 03464-00581, PPM 53836, TYC 3464-581-1, 2MASS J13582394+4651021, Gaia DR1 1509137708360934272, Gaia DR2 1509137712657685120
198240299|BD+62 1495|*|11.04|9.77|||AG+61 949, BD+62 1495, GSC 04190-01836, PPM 19978, TYC 4190-1836-1, 2MASS J16375418+6143532, Gaia DR1 1625409173213216384, Gaia DR2 1625409177508735872
198242676|AG+60 1033|PM*|10.188|9.568|9.5|0.98|
198242678|V* WW Dra|RS*|9.34|8.61||0.98|
198280388|NSVS 2831358|EB*|12.54|11.71||0.12|
198354443|[DCO2008] T-Dra0-00829|EB*|12.66|11.99|||2MASS J17043111+5704219, [DCO2008] T-Dra0-00829, TYC 3894-913-1, Gaia DR1 1433435817392682368, Gaia DR2 1433435821687740160
198358825|TYC 3890-1121-1|SB*|12.5|12.66|||TIC 198358825, TYC 3890-1121-1, 2MASS J17052577+5543280, Gaia DR1 1432279887075354112, Gaia DR2 1432279887075354112
198366673|1RXS J170856.5+555324|X|||||1RXS J170856.5+555324
198388252|[GGM2006] 2908282|EB*||12.32|||V* V559 Dra, [GGM2006] 2908282, 2MASS J17124687+5703104, NSVS 2908283, CRTS J171246.8+570310, Gaia DR2 1433013437424963456
198408416|NSVS 2910034|EB*|13.85|12.65|12.38|0.28|
198418712|HD 158013|SB*|6.8|6.52|||SBC9 964, AG+57 1108, AGKR 15517, BD+57 1758, GC 23564, GCRV 10062, GSC 03896-01243, HD 158013, HIC 85086, HIP 85086, PPM 35955, SAO 30366, SBC7 622, SKY# 31375, TD1 20442, TYC 3896-1243-1, YZ 57 9248, uvby98 100158013, 2MASS J17232268+5700422, Renson 44416, Gaia DR1 1432860119976329600, GEN# +1.00158013, WEB 14367, Gaia DR2 1432860124272113024
198457457|HD 238699|EB*|10.3|9.81|9.68|0.83|
198537349|HD 141988|*|8.83|8.51||0.66|
198555959|TYC 4185-103-1|*|10.61|10.04||0.68|
199420503|V* V442 Cyg|Al*|10.18|9.7||0.26|
199661915|HD 151613|SB*|5.199|4.837|||GJ 9578, PLX 3821, SBC9 920, AG+56 1070, BD+57 1702, FK5 627, GC 22584, GCRV 9650, GEN# +1.00151613, GSC 03882-02597, HD 151613, HIC 82020, HIP 82020, HR 6237, IRAS 16443+5652, JP11 2789, N30 3747, PMC 90-93 448, PPM 35619, RBS 1604, ROT 2383, SAO 30076, SBC7 587, SKY# 30173, TD1 19552, TYC 3882-2597-1, UBV 14232, UBV M 21687, YZ 56 8963, [HFE83] 1197, uvby98 100151613, 2MASS J16451779+5646546, PLX 3821.00, 1RXS J164517.4+564700, RX J1645.2+5647, [ZEH2003] RX J1645.2+5647 1, WDS J16453+5647AB, ** MCA 44, WEB 13849, Gaia DR2 1430517198137007872
199662929|[DCO2008] T-Dra0-00358|EB*|11.71|11.04|||GSC 03879-02689, TYC 3879-2689-1, 2MASS J16453833+5431320, [DCO2008] T-Dra0-00358, Gaia DR1 1427081705336487680, Gaia DR2 1427081709631931520
199688293|TYC 3882-858-1|*|11.91|11.17||0.27|
199688409|BPS BS 16080-0095|EB*|12.56|12.63|12.65|0.06|
199688472|TYC 3885-829-1|*|11.14|10.39||0.53|
199709055|[DCO2008] T-Dra0-01519|EB*|13.12|12.93|||2MASS J16541072+5621546, [DCO2008] T-Dra0-01519, TYC 3894-203-1, Gaia DR1 1427349539497448832, Gaia DR2 1427349539497448832
199716496|RX J1657.5+5931|EB*|11.61|11.262|||1RXS J165733.5+593156, RX J1657.5+5931, [ZEH2003] RX J1657.5+5931 1, [DCO2008] T-Dra0-00398, 2MASS J16573387+5931519, NSVS 2837573, TYC 3898-272-1, Gaia DR1 1437067882256144128, Gaia DR2 1437067886552221440
